Symbol,cash_ratio,return_to_equity,price_to_book,pe,short_interest_ratio,debt_to_equity,eps,last_price,previous_year_price
USOI,null,null,null,null,0.044,null,null,28.73,null
VIIX,null,null,null,null,0.632,null,null,14.07,21.41
VIIZ,null,null,null,null,0.532,null,null,62.97,79.7
ZIV,null,null,null,null,0.391,null,null,76.38,68.7
CREE,null,null,1.632,null,10.757,null,null,47.66,24.83
CRESY,null,null,null,null,3.293,null,null,16.96,18.92
CRSP,16.5225,-32.4985,5.0742,null,3.405,0,-1.71,62.78,16.14
CRTO,0.6668,12.3124,1.8892,17.9742,2.945,0.4148,1.4,33.86,47.19
CROX,1.0962,-2.9282,5.261,92.933,6.597,0.4271,-0.07,18.01,7.35
CRON,1.1688,4.1501,null,null,1.47,0,null,7.24,1.335
CCRN,0.27,19.3201,1.9288,4.7636,4.68,41.813,1.07,12.08,12.63
CRWS,0.0317,7.7044,1.6545,21.5445,1.31,24.0551,0.3,5.6,6.75
CYRX,null,null,null,null,16.911,null,-0.34,14.72,4.73
CYRXW,null,null,null,null,0.071,null,null,10.98,1.51
CSGS,1.1742,19.3593,4.285,21.7817,6.601,96.7877,1.89,42.41,40.31
CCLP,0.1188,-33.2807,2.1654,null,2.425,538.9794,-1.13,5.45,4.49
CSPI,0.5336,12.4069,2.963,25.0665,0.204,0,0.64,9.69,10.87
CSWI,0.261,-4.4154,2.7451,21.4655,2.203,9.0381,-0.76,53.55,36.7
CSX,0.2212,41.4645,3.3288,24.5006,1.606,80.306,6.01,64.78,52.6
CTIC,null,null,5.6589,null,3.405,null,-1.24,5.08,3.37
CTIB,0.008,-13.3141,1.2627,25.7482,0.848,192.4525,-0.45,3.98,null
CTRP,1.0999,2.7421,1.8323,75.092,9.057,53.7661,4.0388,48.78,55.77
CUE,11.9251,-60.5191,null,null,null,0,-2.16,12.57,null
CUI,0.6686,-23.7257,1.3589,null,4.93,15.0767,-0.56,2.8,3.43
CPIX,2.8305,-11.6164,1.8048,null,24.629,15.2838,-0.5,6.11,7.04
CRIS,2.7151,-200.2178,4.7893,null,1.116,173.1963,-1.8,2.08,10.55
CUTR,0.8292,47.6446,9.419,87.4907,3.208,0,2.16,41.75,24.7
CVBF,null,10.0993,2.4278,21.8518,17.495,54.2005,0.95,23.8,21.54
CVV,2.6225,14.0366,1.8461,14.1707,21.776,33.0918,0.83,7.23,10.75
CYAN,0.2329,5.9054,1.2461,21.7167,1.472,38.3553,0.18,4.086,3.3504
CYBR,2.9014,4.9263,4.1248,64.7385,1.575,0,0.46,63.45,49.59
CYBE,1.9527,2.5934,2.0025,78.9474,9.855,0,0.19,17.55,22.45
CYCC,5.8133,-105.9446,1.1755,null,2.802,0,-1.95,1.51,4.25
CYCCP,null,null,null,null,null,null,null,null,null
CBAY,5.9601,-62.0067,4.8096,null,3.062,7.1786,-0.79,13.74,5.13
CY,0.2244,-4.3639,2.955,null,3.409,54.1589,-0.24,17.09,13.01
CYRN,1.7267,-39.6961,2.8331,null,5.968,0,-0.38,2.75,2.05
CONE,null,-5.8069,3.3392,340.4457,7.876,122.4984,-0.95,57.85,58.1
CYTK,8.2878,-125.1598,4.0038,21.7949,9.514,28.9297,-2.59,8.4,14.45
CTMX,6.1182,-58.0947,11.6213,null,3.998,0,-1.16,24.58,14.39
CYTX,0.5186,-222.3214,1.3416,null,2.111,104.8,-8.2,1.89,10.4
CYTXW,null,null,null,null,0.501,null,null,null,null
CYTXZ,null,null,null,null,null,null,null,0.0397,null
CTSO,2.2071,-151.6605,18.3506,null,12.819,97.3624,-0.32,11,4.1
CYTR,1.2464,-175.7479,2.6114,null,5.531,58.417,-1.46,1.3,4.1646
DJCO,2.6403,-0.644,1.9899,null,66.594,19.7595,-0.66,241.06,210.7
DAKT,0.4893,2.8098,2.0548,90.7907,17.233,0,0.13,8.65,9.69
DARE,7.8206,null,0.9844,null,4.496,0,-3.56,1.29,3.823
DRIO,1.3187,null,5.7211,null,0.775,0,-1.64,1.4,2.21
DRIOW,null,null,null,null,0.099,null,null,null,null
DZSI,0.246,1.5335,2.075,132.2857,0.249,40.3875,0.07,9.73,6.1
DSKE,0.9407,11.3189,2.4319,22.4213,22.935,215.6834,0.59,9.82,10.14
DSKEW,null,null,null,null,0.03,null,null,1.02,1.01
DAIO,2.4079,28.6097,4.5174,19.3632,0.843,0,0.67,6.36,8.94
DWCH,1.7721,-12.0114,3.58,null,1.874,0,-0.33,9.35,8.05
PLAY,0.0904,28.0918,5.2471,20.8561,5.939,86.8617,2.93,51.6,67.17
DTEA,null,null,0.8724,44.9262,1.873,null,-1.11,3.6,6.2
DFNL,null,null,null,null,0.343,null,null,24.03,21.31
DINT,null,null,null,null,null,null,null,19.57,null
DUSA,null,null,null,null,0.193,null,null,24.4,20.7701
DWLD,null,null,null,null,0.817,null,null,26.75,22.19
DWSN,2.1672,-20.0336,0.7666,null,3.926,5.5681,-1.3714,7.84,3.9048
DBVT,3.8375,-79.2404,null,null,4.173,3.1942,null,20.25,35.87
DCPH,14.2421,null,4.0164,null,3.105,0.805,-2.99,39.55,null
DFRG,0.0886,-5.2621,1.638,27.1802,7.337,12.9448,-0.53,13.45,16.25
TACO,0.1183,12.5686,1.1191,22.1837,9.39,41.3344,1.29,13.88,13.94
TACOW,null,null,null,null,0.064,null,null,3.85,4.09
DMPI,null,null,103.2923,null,0.843,null,null,0.6999,2.26
DELT,null,null,0.2344,null,0.776,null,null,1.0719,1.96
DNLI,28.6802,null,14.293,null,5.271,0,-5.89,17.94,null
DENN,0.0525,null,null,22.6372,13.866,null,0.58,16.53,11.07
XRAY,0.3359,-21.0446,2.2566,29.637,7.526,24.813,-6.76,44.95,63.83
DEPO,0.4124,-48.7732,3.0109,null,8.754,369.7348,-1.63,7.32,11.02
DDOC,0.0464,null,null,null,null,null,-0.35,null,null
DERM,5.2297,-152.769,7.7675,null,13.135,186.6962,-7.48,10.48,30.75
DEST,0.0217,-42.4228,1.0232,null,11.768,89.97,-1.57,6.36,4.64
DXLG,0.0488,-23.7543,1.5318,null,20.667,84.9398,-0.39,2.05,2.6
DSWL,1.6984,7.8613,0.5316,6.9744,0.984,0,0.39,3.26,2.13
DTRM,0.3513,-198.1871,5.431,null,0.873,396.8219,-0.69,1.54,2.79
DXCM,3.9496,-14.2776,11.9049,null,14.254,78.1116,-0.58,99.56,78.68
DFBH,null,null,null,null,null,null,null,null,null
DFBHU,null,null,null,null,null,null,null,null,null
DFBHW,null,null,null,null,null,null,null,null,null
DHXM,null,null,null,null,0.71,null,null,2.225,4.1
DHIL,null,32.0783,4.159,17.4538,3.164,0,14.49,198.14,201.2
FANG,0.1947,10.774,2.3585,24.2225,3.202,28.1139,4.95,125.56,85.98
DCIX,0.0637,3.4459,0.1258,null,0.245,9.2673,8.94,1.8,2284.9992
DRNA,6.8291,-112.5198,4.6065,null,1.915,0,-3.6565,13.65,3.11
DFBG,0.2131,-17.7868,0.2864,null,0.403,215.7517,-0.6,0.8899,1.95
DFFN,3.3062,-38.3826,3.8491,null,3.092,12.356,-0.21,0.515,2.6
DGII,6.1311,3.0253,0.7951,35.3399,1.636,0,0.35,13.8,9.65
DMRC,13.4454,-33.1287,5.1178,null,38.036,0,-2.44,30.35,39.4
DRAD,0.1163,-75.7955,1.8582,3.1925,0.19,70.1464,-1.79,1.675,3.95
DGLY,0.0054,-284.2791,21.3973,null,12.572,495.4916,-1.76,2.5,3.6118
APPS,0.2741,-120.5171,5.1078,null,29.483,19.9385,-0.75,1.56,1.08
DCOM,null,8.8886,1.3097,16.0742,11.037,195.4668,1.38,20.4,19.35
DIOD,0.8431,-0.2246,1.694,26.0318,9.846,32.3674,-0.04,36.78,25.17
DISCA,3.8287,-9.1867,1.854,13.1045,5.796,321.5401,-1.1693,28.12,25.52
DISCB,3.8287,-9.1867,1.8712,12.3575,13.849,321.5401,-1.1693,30.95,null
DISCK,3.8287,-9.1867,1.7538,12.396,5.483,321.5401,-1.1693,26.25,24.82
DISH,0.4102,36.3379,3.2107,20.6023,8.886,233.5591,4.5,34.91,63.02
DVCR,0.0548,-53.9872,9.9992,null,0.554,1356.6698,-0.77,6.98,8.94
SAUC,0.2114,null,null,9.1873,0.114,null,-0.77,1.23,2.63
DLHC,0.2661,9.7234,2.0216,22.6778,0.186,10.0432,0.29,5.55,5.2
BOOM,0.1969,-17.2813,3.5006,113.3269,2.64,17.0013,-1.31,45.8,12.45
DNBF,null,8.0759,1.4169,14.6291,9.384,110.6541,1.87,35,34.8
DOCU,0.6871,null,null,null,null,null,-1.66,57.55,null
DOGZ,null,null,12.0291,17.8788,0.145,null,null,4.043,null
DLTR,0.384,27.2721,3.5281,22.3289,2.86,79.0555,7.24,86.99,67.68
DLPN,0.2632,null,6.2599,null,0.15,107.174,0.72,3.75,null
DLPNW,null,null,null,null,0.242,null,null,0.4,null
DOMO,0.4832,null,null,null,null,null,-110.7,null,null
DGICA,null,1.604,1.0849,59.901,1.662,14.2636,0.2599,13.51,15.99
DGICB,null,1.604,0.9546,52.7059,3.134,14.2636,0.2599,13.45,null
DMLP,21.7064,47.0352,5.4069,12.8814,1.047,0,1.18,18.95,14.65
DORM,0.6471,17.2428,3.2334,18.194,6.962,0,3.14,72.23,80.55
DOVA,2.6947,-88.134,12.0753,null,26.312,49.3805,-1.4,31.85,null
LYL,null,null,null,null,0.002,null,null,3.64,null
DOTA,null,null,null,null,11.197,null,null,9.9829,null
DOTAR,null,null,null,null,0.024,null,null,null,null
DOTAU,null,null,null,null,7.234,null,null,null,null
DOTAW,null,null,null,null,0.091,null,null,0.6,null
DBX,0.5823,null,null,null,null,null,-0.57,33.72,null
DCAR,null,null,3.4518,null,1.407,null,null,1.2799,5.6152
DRYS,0.6424,-10.5017,0.5206,null,2.143,20.556,-1.13,6.29,18.6428
DSPG,2.1426,-2.0534,1.9082,60.0999,1.798,0,-0.14,11.65,11.7
DLTH,0.057,18.8887,4.2584,26.9968,15.794,20.6408,0.73,22.01,16.76
DNKN,2.158,null,689.7858,28.2442,6.26,36405.0314,3.86,69.76,55.54
DRRX,2.3224,-24.777,6.4707,null,3.361,92.6796,-0.03,1.95,1.48
DXPE,0.1766,6.5061,1.9222,31.7957,8.206,90.8611,0.97,39.53,33.18
DYSL,0.332,12.9213,1.0626,29.741,0.296,16.9944,0.13,1.36,1.2
DYNT,null,null,3.5102,null,2.982,null,null,3.05,null
DVAX,10.3186,-65.9075,5.7663,null,5.171,0,-1.81,15.95,9.7
ETFC,null,9.7331,2.1227,19.2144,2.881,55.256,2.16,64.93,36.49
SSP,0.7054,-1.3927,1.3619,82.5103,13.309,74.0004,-0.16,13.75,17.12
EBMT,null,5.7356,1.2562,16.5046,0.405,128.8988,1.01,19.3,18.35
EGBN,null,11.1789,2.0825,17.3092,2.43,65.0717,2.94,62.65,61.05
EGLE,1.9709,-10.1658,0.6838,null,3.614,13.8725,-0.63,6.11,4.5
EFBI,null,1.6661,0.954,31.7059,0.02,0.0329,0.51,null,null
EGRX,2.4239,31.4453,4.4275,14.8619,15.851,26.6713,3.44,76.01,81.02
EWBC,null,13.9105,2.2886,17.6013,3.501,14.1977,3.5,69.07,56.3
EACQ,0.0061,-0.1457,0.4629,null,0.552,0,-0.0378,10.3,null
EACQU,0.0061,-0.1457,null,null,2.326,0,null,null,null
EACQW,null,null,null,null,1.365,null,null,0.32,null
EML,0.7113,5.9567,1.8841,20.1402,4.102,40.5208,0.81,29.05,29.3
EAST,1.5048,-221.4915,4.496,null,1.016,56.0234,-1.42,9.25,5.25
EASTW,null,null,null,null,0.366,null,null,3.5,null
EVGBC,null,null,null,null,10.837,null,null,null,null
EVSTC,null,null,null,null,0,null,null,null,null
EVFTC,null,null,null,null,3.184,null,null,null,null
EVLMC,null,null,null,null,0.213,null,null,null,null
OKDCC,null,null,null,null,null,null,null,null,null
EBAY,1.6567,-10.9236,4.8164,30.3835,4.846,124.2094,-0.95,38.09,35.12
EBAYL,null,null,null,null,null,null,null,null,null
EBIX,0.609,21.9114,5.0752,25.1838,26.232,83.2396,3.19,79.45,55.25
ELON,2.1364,-20.0751,1.1574,null,0.971,0,-1.04,4.16,5.66
ECHO,0.1003,3.521,2.1254,179.9474,6.373,58.7728,0.46,31.2,19.4
SATS,7.8417,9.9448,1.3788,107.7497,2.84,87.3223,4.13,45.16,60.48
EEI,0.7112,8.1843,1.1853,15.2674,0.294,2.7004,0.7,12.2,12.4492
ESES,0.296,-61.4288,1.2929,null,3.626,12.4608,-0.41,0.83,1.15
EDAP,null,-2.7455,2.7517,17.054,3.885,null,-0.02,3.15,3.42
EDGE,6.8446,-67.0761,4.6375,null,10.155,32.8008,-1.67,1.09,10.27
EDGW,0.6727,-45.2573,1.6542,94.0655,2.42,9.437,-2.14,5.73,6.95
EDIT,8.9667,-70.2238,6.5731,null,5.544,19.6708,-2.98,39.37,17.54
EDUC,0.1288,29.28,3.7987,14.9213,5.914,101.491,1.28,18.45,10.3849
EGAN,null,null,null,null,0.149,null,null,12.65,1.5
EGLT,2.1189,null,4.7768,null,3.7,null,-2.05,0.44,2.26
EHTH,1.5121,-36.6315,5.296,null,5.125,0,-1.37,23.79,18.4
EIDX,2.4562,null,null,null,null,null,-3.97,21.9,null
EIGR,5.7476,-134.2378,6.5201,null,3.155,67.0145,-4.86,13.6,7.1
EKSO,3.0347,-208.5954,5.996,null,2.201,32.5791,-0.82,1.69,2.04
LOCO,0.1807,3.1914,1.3921,15.672,6.117,33.9393,0.22,11.55,14.15
EMITF,0.5623,null,null,null,0.568,null,null,2.21,2.99
ESLT,0.0826,14.6327,null,null,0.791,26.0892,null,121.75,124.96
ERI,0.6949,11.8915,2.6946,37.0985,19.864,231.7356,1.1,44.25,20.15
ESIO,1.5166,56.5715,2.7666,9.46,4.724,4.9509,3.42,16.78,8.31
ECOR,6.075,null,null,null,null,null,null,19.85,null
EA,2.1401,24.1017,6.9964,31.2293,3.323,21.5887,3.39,141.26,112.62
EFII,1.1267,-1.9094,1.7076,49.44,11.582,40.8233,-0.33,33.83,48.93
ELSE,1.4237,2.3575,1.0822,45,0.149,1.1805,0.09,3.98,null
ESBK,null,8.6244,1.4453,22.7779,0.223,74.5807,1.219,20.5,19.0476
ELOX,null,null,19.8252,null,0.013,null,null,19.28,5.9
ELTK,0.0491,-74.8043,11.9637,null,0.482,215.4091,-0.3721,4.009,null
EMCI,null,6.7816,1.0194,23.6055,1.458,4.1401,1.84,28.8,27.3
EMCF,null,7.5589,1.2081,15.2317,2.903,43.9999,1.95,34.3,27
EMKR,3.1573,7.2208,1.4434,16.4019,1.906,0,0.31,5.35,11.35
EMMS,0.1256,null,0.9463,1.3714,8.368,291.8816,6.65,5.52,3.07
NYNY,0.1078,-16.8717,3.2401,null,10.295,173.1292,-1.5,20,23.65
ENTA,10.66,6.1965,3.7191,64.4835,6.475,0.1518,0.93,119.6,37.11
ECPG,null,14.5865,1.8668,11.5801,21.955,592.3872,3.2,38.75,40.5
WIRE,1.636,11.3037,1.6527,18.9859,2.379,0,3.23,50.25,41.9
ENDP,0.4442,-127.7584,3.5699,7.8556,5.552,1707.0319,-9.12,9.48,11.65
ECYT,21.4403,-47.3402,2.1607,null,9.783,0,-1.25,13.79,1.67
ELGX,0.9565,-70.6928,5.9616,null,30.026,300.3863,-0.8,5.86,4.74
NDRA,6.6043,null,3.6143,null,0.124,0,-1.95,2.65,null
NDRAW,null,null,null,null,0.954,null,null,0.68,null
EIGI,0.1261,-103.4853,14.1871,null,11.643,2298.1676,-0.78,9.55,8.5
WATT,3.5087,-244.986,37.3569,null,0.436,0,-2.31,15.89,15.27
EFOI,4.0963,-45.7729,1.5073,null,7.197,0,-0.95,2.02,2.42
ERII,4.9312,16.7272,5.7151,126.6996,12.96,0.0327,0.23,8.12,7.71
EGC,0.707,null,1.1626,null,3.229,45.0527,-10.26,9.04,19.01
ENG,1.1792,-56.1832,1.1361,null,0.908,0.0047,-0.59,1.14,1.09
ENPH,0.3177,null,119.2691,34.0747,9.798,null,-0.54,6.62,0.868
ESGR,null,10.4899,1.2422,14.4293,6.513,20.6195,16.06,215.25,194.7
ENFC,null,1.8138,1.3298,20.5959,6.754,157.2456,0.39,27.65,23.45
ENTG,2.1494,8.9911,4.3323,24.595,3.938,67.9122,0.6,35.35,23.5
ENTX,null,null,null,null,null,null,null,null,null
ENTXW,null,null,null,null,null,null,null,null,null
EBTC,null,8.6848,1.7053,16.4338,6.456,44.7983,1.68,41.56,35.24
EFSC,null,10.3006,1.9003,16.2176,1.325,99.2615,2.1,55.7,40.1
EPZM,11.2082,-61.4587,3.6952,null,11.604,0.0467,-2.18,14.8,13.65
PLUS,0.3346,15.3432,2.7773,20.3222,1.383,14.0305,4,95.7,72.65
EQIX,1.1594,4.1546,5.2296,116.9517,4.599,147.1639,3.03,418.86,440.29
EQFN,null,null,1.0334,31.1429,0.118,null,null,null,null
EQBK,null,6.7071,1.3823,17.8101,1.857,107.3522,1.66,42.96,30.42
ERIC,0.4365,-29.4171,null,null,11.36,33.1977,null,7.77,7.25
ERIE,0.5627,23.5327,6.5644,30.9043,5.944,8.7162,4.265,120.83,123.01
ERYP,15.9853,-30.8951,null,null,0.115,1.5682,null,17.9501,32.33
ESCA,0.0804,13.1791,1.583,16.2034,14.661,20.7048,0.98,15.2,13.1
ESPR,6.0403,-70.5643,7.0779,null,4.598,0.4271,-6.98,38.89,42.31
ESQ,null,5.3759,1.7345,28.6623,0.403,0.3334,0.59,25.84,null
ESSA,null,4.0878,0.9945,22.7101,2.754,170.5353,0.69,15.76,15.11
EPIX,1.0476,null,null,null,1.373,null,null,3.886,11.6
ESND,0.0413,-41.8459,0.7047,5.0091,8.651,100.6484,-7.27,13.63,14.53
ESTR,0.1377,null,null,17.9913,1.562,null,0.9596,8.2949,10.01
ESTRW,null,null,null,null,0.692,null,null,null,null
VBND,null,null,null,null,0.877,null,null,47.52,49.886
VUSE,null,null,null,null,1.364,null,null,34.49,29.4122
VIDI,null,null,null,null,0.053,null,null,26.09,25.28
ETSY,3.3232,22.0589,6.2742,36.7333,2.06,2.4976,0.69,43.18,14.68
CLWT,0.5098,3.0124,0.4274,14.3913,0.75,0,0.23,4.55,3.35
EDRY,0.1304,2.657,null,null,null,116.6428,null,9.305,null
EEFT,0.5819,14.9514,3.713,19.882,6.174,38.4159,2.99,87.49,86.56
ESEA,0.2221,-16.2286,0.2607,null,7.005,160.79,-0.71,1.6,0.7822
EVLO,9.9625,null,null,null,null,null,-9.0962,13.3,null
EVBG,1.675,-39.9296,30.0871,null,6.988,159.8132,-0.7,47.35,24.57
EVK,0.4478,13.2069,0.3351,2.7941,1.068,36.3628,0.84,3.65,null
EVER,0.1574,null,null,null,null,null,-2.1838,null,null
MRAM,1.0465,-111.7733,8.8321,null,5.666,130.3657,-1.69,9.17,21.98
EVLV,0.2557,0.1726,1.0882,null,0.19,87.9792,0,1.22,1.07
EVOP,null,null,null,null,null,0,null,21.11,null
EVFM,2.4199,-136.6974,9.9782,null,1.115,0,-4.33,3.45,13.62
EVGN,15.3849,-26.6016,1.1275,null,0.39,0,-0.81,3.08,5.1
EVOK,3.7011,-410.8422,16.0844,null,12.217,0,-0.82,2.59,2.56
EOLS,0,null,null,null,null,null,-0.1634,32.94,null
EVOL,0.4557,7.8937,1.6309,20.8121,0.526,25.4177,0.21,2.9,5.2
EXAS,6.2344,-26.7372,12.1651,null,7.968,0.8553,-0.99,66.33,34.71
FLAG,null,null,null,null,0.298,null,null,42.48,38.3696
ROBO,null,null,null,null,0.885,null,null,40.58,34.84
XELA,0.1043,null,null,null,4.683,null,-2.08,5.09,9.9608
EXEL,3.3669,82.4129,31.6,60.4457,6.344,0,0.52,20.04,24.07
EXFO,0.7415,0.45,1.2094,39.9225,108.744,0,0.02,3.25,5.25
EXLS,1.839,8.6389,3.4097,29.311,1.281,10.2209,1.44,59.23,54.9
EXPI,0.4503,-652.0905,98.0398,null,0.129,0,-0.42,12.79,3
EXPE,0.4208,8.7344,4.0187,45.8997,10.15,93.9571,2.49,124.83,152
EXPD,0.9616,25.51,5.7281,26.134,11.006,0,2.73,74.02,54.8
EXPO,2.1094,14.6879,6.3378,37.418,2.896,0,0.785,50.25,28.85
ESRX,0.1294,26.2979,2.3249,13.567,7.581,88.3816,7.79,79.23,64.91
STAY,0.6021,12.6465,2.712,18.6944,1.373,188.87,0.8917,22.52,19.4
XOG,0.0169,-3.7544,1.5214,null,5.72,63.2968,-0.35,15.17,13.06
EXTR,null,null,12.926,73.6081,1.762,null,null,8.59,10.22
EYEG,0.5262,null,null,null,1.377,null,-0.93,0.56,1.33
EYEGW,null,null,null,null,0.229,null,null,null,0.0827
EYEN,9.4989,null,null,null,null,null,-8.2125,7.96,null
EYPT,null,null,3.1873,null,4.335,null,null,2,1.82
EZPW,2.2651,5.0675,1.0019,17.7568,17.907,42.0028,0.586,12.2,9
FFIV,1.0881,34.8506,6.681,20.7766,7.991,0,6.56,171.47,128.95
FB,11.0934,23.8429,6.8973,28.651,1.997,0,5.49,201.74,153.4
DAVE,0.855,-48.5695,3.5838,345.537,5.241,108.8495,-1.0461,6.6,3.2916
FANH,4.3249,12.5414,2.3588,20.063,2.751,0,7.2944,35.23,8.95
FARM,null,null,2.5175,93.4634,9.774,null,null,30.35,29.5
FMAO,null,9.7014,2.8184,29.5652,26.845,33.1713,1.38,48.4,25.36
FFKT,null,6.1936,1.4969,16.2428,9.582,36.843,1.56,53.95,38.4
FMNB,null,9.9765,1.6783,16.0376,4.623,122.5076,0.82,16.2,14.25
FAMI,null,null,null,null,null,null,null,7.23,null
FARO,2.0025,-4.1971,2.2423,152.3911,4.973,null,-0.87,53.65,36.65
FAST,0.333,28.7147,7.5008,28.4686,16.862,19.7911,2.01,50.59,42.79
FAT,0.0048,null,44.4002,null,1.133,902.1901,null,8,null
FATE,9.1365,-63.4713,4.616,null,1.262,21.2487,-1.02,12.84,3.19
FBSS,null,4.5138,1.4678,19.7196,1.05,21.3459,0.66,20.99,18.75
FSAC,23.8592,null,null,null,0.001,null,null,null,null
FSACU,23.8592,null,null,null,0.161,null,null,null,null
FSACW,null,null,null,null,39.683,null,null,null,null
FNHC,null,3.7386,1.0169,91.7172,2.905,23.2715,0.61,22.58,15.76
FENC,17.1898,-46.4668,null,null,0.77,0,null,10.98,5.02
GSM,0.4098,-0.0857,3.4141,49.8184,11.786,53.1732,0,9.1,10.7
FFBW,null,-0.3979,1.2249,343.4092,0.94,21.4325,-0.03,11.03,null
FCSC,3.936,-244.285,1.8432,null,0.649,0,-6.65,3.1,16.55
FGEN,9.5229,-35.1043,6.9434,null,6.08,17.3591,-1.73,64.95,32.35
FDBC,null,10.3753,1.765,21.3967,0.601,45.439,2.35,62.72,30.7
ONEQ,null,null,null,null,0.225,null,null,301.57,245.31
LION,null,10.414,1.4666,16.6841,21.818,67.5163,1.5,26.28,22.59
FDUS,null,11.7664,0.946,10.6049,0.206,60.4758,1.87,14.38,16.74
FDUSL,null,null,null,null,null,null,null,null,null
FRGI,0.0601,-14.6188,2.2033,31.9143,21.373,33.053,-1.35,27.55,20.55
FITB,null,14.0341,1.4019,13.255,4.082,127.1395,2.88,30.1,25.14
FITBI,null,null,null,null,null,null,null,null,null
FNGN,3.2269,5.8601,2.2604,32.5701,17.104,0.0441,0.74,44.9,38.2
FISI,null,9.6207,1.3612,15.6371,1.805,133.3884,2.13,34.05,29.4
FNSR,2.6119,-3.0308,1.439,16.0234,3.181,45.5868,-0.42,17.33,27.14
FNJN,4.9866,248.7203,4.3296,3.1765,0.167,0,0.71,3.16,3.55
FNTE,0.3953,-0.2231,1.4267,null,0.043,0,-0.02,10.01,9.82
FNTEU,0.3953,-0.2231,null,null,0.744,0,null,10.35,null
FNTEW,null,null,null,null,0.202,null,null,1.25,null
FEYE,1.6074,-38.2982,3.3287,null,8.915,104.6672,-1.71,16.37,15.59
FBNC,null,8.6651,1.5102,17.4839,1.815,58.8103,1.82,41.8,30.21
FNLC,null,11.0716,1.6264,14.9419,7.41,126.1619,1.82,29.93,26.57
FRBA,null,5.5488,1.4799,36.4059,2.641,71.4309,0.49,13.7,11.5
BUSE,null,8.2031,1.559,17.109,3.69,80.1808,1.47,32.98,28.66
FBIZ,null,7.097,1.1452,15.4358,5.871,128.7332,1.36,26.14,22.72
FCAP,null,9.4965,1.5147,15.8056,4.641,12.3551,2.24,null,30.658
FCFS,0.949,9.8377,2.1448,24.6574,4.627,27.2646,3.01,91.75,56.6
FCBP,null,null,null,null,null,null,null,29.01,null
FCNCA,null,10.2026,1.4517,18.0721,4.374,46.9111,26.96,414.69,351.32
FCBC,null,6.2296,1.3925,17.8255,6.678,22.8351,1.26,34.15,26.75
FCCO,null,6.2019,1.623,20.3834,0.488,45.8855,0.85,24.5,21.35
FBNK,null,6.0683,1.5311,19.1947,6.939,97.614,1.07,31.3,25.35
FDEF,null,9.6857,1.414,14.7877,1.979,39.2142,3.23,63.9,52.23
FFBC,null,10.7787,1.7574,13.4278,10.282,100.382,1.57,32.4,26.35
FFBCW,null,null,null,null,0.741,null,null,null,null
FFIN,null,13.6734,3.2107,26.5228,26.65,35.8703,1.82,54,40.7
THFF,null,7.0368,1.3429,15.6631,4.62,13.9483,2.38,45,46.65
FFNW,null,6.0372,1.1688,17.4796,1.991,151.4365,0.82,20.01,16.21
FFWM,null,8.1217,1.7936,18.9782,3.472,171.6669,0.8,19.8,16.13
FGBI,null,8.7586,1.5292,18.6867,9.801,36.7668,1.37,27.22,23.5545
FHB,null,7.334,1.6083,17.3525,4.314,0.0013,1.32,30.62,28.57
INBK,null,8.0546,1.4317,15.9731,9.612,199.3968,2.14,34.4,27.35
INBKL,null,null,null,null,null,null,null,null,null
FIBK,null,8.8392,1.5841,17.0593,1.296,53.1356,2.07,43.3,36.4
FRME,null,8.7213,1.5875,17.4741,3.146,64.0622,2.13,47.36,38.98
FMBH,null,9.2231,1.6106,16.1118,7.241,82.4319,2.13,41.1,34
FMBI,null,6.2442,1.3225,18.01,7.968,48.7998,0.96,26.63,22.83
FNWB,null,null,1.0916,35.4348,2.829,null,null,16.12,16.55
FSFG,null,10.3653,1.3732,14.1496,0.562,128.2425,4.2,72.89,51.7125
FSLR,4.5964,-3.2105,1.3834,22.0402,4.302,7.7184,-1.59,52.65,38.42
FAAR,null,null,null,null,4.468,null,null,29.09,30.0299
FPA,null,null,null,null,0.24,null,null,33.3346,32.655
BICK,null,null,null,null,0.772,null,null,27.9774,25.54
FBZ,null,null,null,null,0.677,null,null,11.5,13.31
FTHI,null,null,null,null,1.466,null,null,23.02,21.6501
FCAL,null,null,null,null,0.78,null,null,50.17,null
FCAN,null,null,null,null,1.898,null,null,26.1948,22.45
FTCS,null,null,null,null,0.557,null,null,51.86,45.93
FCEF,null,null,null,null,3.661,null,null,21.89,21.3687
FCA,null,null,null,null,0.029,null,null,30.8873,23.058
SKYY,null,null,null,null,1.507,null,null,53.99,40.23
RNDM,null,null,null,null,0.761,null,null,50.93,null
FDT,null,null,null,null,0.391,null,null,61.05,55.03
FDTS,null,null,null,null,0.316,null,null,42.26,null
FVC,null,null,null,null,0.639,null,null,28.24,23.24
FV,null,null,null,null,0.169,null,null,30.31,24.94
IFV,null,null,null,null,1.197,null,null,21.34,19.61
DWPP,null,null,null,null,0.84,null,null,29.4386,null
DALI,null,null,null,null,null,null,null,20.51,null
FEM,null,null,null,null,0.522,null,null,26.63,22.9
RNEM,null,null,null,null,2.041,null,null,50.56,null
FEMB,null,null,null,null,0.326,null,null,37.8803,42.73
FEMS,null,null,null,null,0.041,null,null,38.83,36.58
FTSM,null,null,null,null,0.12,null,null,59.97,59.98
FEP,null,null,null,null,0.874,null,null,39.2,34.5766
FEUZ,null,null,null,null,0.466,null,null,42.56,38.86
